original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
Arts,,?,,,,EOS,,,,,,
!,,You’ll,,,You,BOS,,,,,,
Losing,,,’,,,,,,,,,
points,,,ll,,,,,,,,,
doesn,,be,,,,,,,,,,
’,,expelled,,,,,,,,,,
t,,!,,,!”,,,,,,,
matter,,”,,add,,EOS,,,,,,
anymore,,“,,,,BOS,,,,,,
",",,SO,,,,,,,,,,
can,,WHAT,,,,,,,,,,
’,,”,,,,,,,,,,
t,,Harry,,,,,,,,,,
you,,shouted,,,,,,,,,,
see,,.,,,,EOS,,,,,,
?,,“,,,,BOS,,,,,,
D,,Don’t,,,Don,,,,,,,
’,,,’,,,,,,,,,
you,,,t,,,,,,,,,
think,,you,,,,,,,,,,
he,,understand,,,,,,,,,,
’,,?,,,,EOS,,,,,,
ll,,If,,,,BOS,,,,,,
leave,,Snape,,,,,,,,,,
you,,gets,,,,,,,,,,
and,,hold,,,,,,,,,,
your,,of,,,,,,,,,,
families,,the,,,,,,,,,,
alone,,Stone,,,,,,,,,,
if,,",",,,,,,,,,,
Gryffindor,,Voldemort’s,,,Voldemort,,,,,,,
wins,,,’,,,,,,,,,
the,,,s,,,,,,,,,
house,,coming,,,,,,,,,,
cup,,back,,,,,,,,,,
?,,!,,,,EOS,,,,,,
If,,Haven’t,,,Haven,BOS,,,,,,
I,,,’,,,,,,,,,
get,,,t,,,,,,,,,
caught,,you,,,,,,,,,,
before,,heard,,,,,,,,,,
I,,what,,,,,,,,,,
can,,it,,,,,,,,,,
get,,was,,,,,,,,,,
to,,like,,,,,,,,,,
the,,when,,,,,,,,,,
Stone,,he,,,,,,,,,,
",",,was,,,,,,,,,,
well,,trying,,,,,,,,,,
",",,to,,,,,,,,,,
I,,take,,,,,,,,,,
’,,over,,,,,,,,,,
ll,,?,,,,EOS,,,,,,
have,,There,,,,BOS,,,,,,
to,,won’t,,,won,,,,,,,
go,,,’,,,,,,,,,
back,,,t,,,,,,,,,
to,,be,,,,,,,,,,
the,,any,,,,,,,,,,
Dursleys,,Hogwarts,,,,,,,,,,
and,,to,,,,,,,,,,
wait,,get,,,,,,,,,,
for,,expelled,,,,,,,,,,
Voldemort,,from,,,,,,,,,,
to,,!,,,,EOS,,,,,,
find,,He’ll,,,He,BOS,,,,,,
me,,,’,,,,,,,,,
there,,,ll,,,,,,,,,
",",,flatten,,,,,,,,,,
it,,it,,,,,,,,,,
’,,",",,,,,,,,,,
s,,or,,,,,,,,,,
only,,turn,,,,,,,,,,
dying,,it,,,,,,,,,,
a,,into,,,,,,,,,,
bit,,a,,,,,,,,,,
later,,school,,,,,,,,,,
than,,for,,,,,,,,,,
I,,the,,,,,,,,,,
would,,Dark,,,,,,,,,,
have,,Arts,,,,,,,,,,
",",,!,,,,EOS,,,,,,
because,,Losing,,,,BOS,,,,,,
I,,points,,,,,,,,,,
’,,doesn’t,,,doesn,,,,,,,
m,,,’,,,,,,,,,
never,,,t,,,,,,,,,
going,,matter,,,,,,,,,,
over,,anymore,,,,,,,,,,
to,,",",,,,,,,,,,
the,,can’t,,,can,,,,,,,
Dark,,,’,,,,,,,,,
Side,,,t,,,,,,,,,
!,,you,,,,,,,,,,
I,,see,,,,,,,,,,
’,,?,,,,EOS,,,,,,
m,,D’you,,,D,BOS,,,,,,
going,,,’,,,,,,,,,
through,,,you,,,,,,,,,
that,,think,,,,,,,,,,
trapdoor,,he’ll,,,he,,,,,,,
tonight,,,’,,,,,,,,,
and,,,ll,,,,,,,,,
nothing,,leave,,,,,,,,,,
you,,you,,,,,,,,,,
two,,and,,,,,,,,,,
say,,your,,,,,,,,,,
is,,families,,,,,,,,,,
going,,alone,,,,,,,,,,
to,,if,,,,,,,,,,
stop,,Gryffindor,,,,,,,,,,
me,,wins,,,,,,,,,,
!,,the,,,,,,,,,,
Voldemort,,house,,,,,,,,,,
killed,,cup,,,,,,,,,,
my,,?,,,,EOS,,,,,,
parents,,If,,,,BOS,,,,,,
",",,I,,,,,,,,,,
remember,,get,,,,,,,,,,
?”,,caught,,,,,,,,,,
He,,before,,,,,,,,,,
glared,,I,,,,,,,,,,
at,,can,,,,,,,,,,
them,,get,,,,,,,,,,
.,,to,,,,,,,,,,
“,,the,,,,,,,,,,
You,,Stone,,,,,,,,,,
’,,",",,,,,,,,,,
re,,well,,,,,,,,,,
right,,",",,,,,,,,,,
Harry,,I’ll,,,I,,,,,,,
",”",,,’,,,,,,,,,
said,,,ll,,,,,,,,,
Hermione,,have,,,,,,,,,,
in,,to,,,,,,,,,,
a,,go,,,,,,,,,,
small,,back,,,,,,,,,,
voice,,to,,,,,,,,,,
.,,the,,,,,,,,,,
“,,Dursleys,,,,,,,,,,
I,,and,,,,,,,,,,
’,,wait,,,,,,,,,,
ll,,for,,,,,,,,,,
use,,Voldemort,,,,,,,,,,
the,,to,,,,,,,,,,
invisibility,,find,,,,,,,,,,
cloak,,me,,,,,,,,,,
",”",,there,,,,,,,,,,
said,,",",,,,,,,,,,
Harry,,it’s,,,it,,,,,,,
.,,,’,,,,,,,,,
“,,,s,,,,,,,,,
It,,only,,,,,,,,,,
’,,dying,,,,,,,,,,
s,,a,,,,,,,,,,
just,,bit,,,,,,,,,,
lucky,,later,,,,,,,,,,
I,,than,,,,,,,,,,
got,,I,,,,,,,,,,
it,,would,,,,,,,,,,
back,,have,,,,,,,,,,
.”,,",",,,,,,,,,,
“,,because,,,,,,,,,,
But,,I’m,,,I,,,,,,,
will,,,’,,,,,,,,,
it,,,m,,,,,,,,,
cover,,never,,,,,,,,,,
all,,going,,,,,,,,,,
three,,over,,,,,,,,,,
of,,to,,,,,,,,,,
us,,the,,,,,,,,,,
?”,,Dark,,,,,,,,,,
said,,Side,,,,,,,,,,
Ron,,!,,,,EOS,,,,,,
.,,I’m,,,I,BOS,,,,,,
“,,,’,,,,,,,,,
All,,,m,,,,,,,,,
—,,going,,,,,,,,,,
all,,through,,,,,,,,,,
three,,that,,,,,,,,,,
of,,trapdoor,,,,,,,,,,
us,,tonight,,,,,,,,,,
?”,,and,,,,,,,,,,
“,,nothing,,,,,,,,,,
Oh,,you,,,,,,,,,,
",",,two,,,,,,,,,,
come,,say,,,,,,,,,,
off,,is,,,,,,,,,,
it,,going,,,,,,,,,,
",",,to,,,,,,,,,,
you,,stop,,,,,,,,,,
don,,me,,,,,,,,,,
’,,!,,,,EOS,,,,,,
t,,Voldemort,,,,BOS,,,,,,
think,,killed,,,,,,,,,,
we,,my,,,,,,,,,,
’,,parents,,,,,,,,,,
d,,",",,,,,,,,,,
let,,remember,,,,,,,,,,
you,,?,,,?”,,,,,,,
go,,”,,add,,EOS,,,,,,
alone,,He,,,,BOS,,,,,,
?”,,glared,,,,,,,,,,
“,,at,,,,,,,,,,
Of,,them,,,,,,,,,,
course,,.,,,,EOS,,,,,,
not,,“,,,,BOS,,,,,,
",”",,You’re,,,You,,,,,,,
said,,,’,,,,,,,,,
Hermione,,,re,,,,,,,,,
briskly,,right,,,,,,,,,,
.,,Harry,,,,,,,,,,
“,,",",,,",”",,,,,,,
How,,”,,add,,,,,,,,
do,,said,,,,,,,,,,
you,,Hermione,,,,,,,,,,
think,,in,,,,,,,,,,
you,,a,,,,,,,,,,
’,,small,,,,,,,,,,
d,,voice,,,,,,,,,,
get,,.,,,,EOS,,,,,,
to,,“,,,,BOS,,,,,,
the,,I’ll,,,I,,,,,,,
Stone,,,’,,,,,,,,,
without,,,ll,,,,,,,,,
us,,use,,,,,,,,,,
?,,the,,,,,,,,,,
I,,invisibility,,,,,,,,,,
’,,cloak,,,,,,,,,,
d,,",",,,",”",,,,,,,
better,,”,,add,,,,,,,,
go,,said,,,,,,,,,,
and,,Harry,,,,,,,,,,
look,,.,,,,EOS,,,,,,
through,,“,,,,BOS,,,,,,
my,,It’s,,,It,,,,,,,
books,,,’,,,,,,,,,
",",,,s,,,,,,,,,
there,,just,,,,,,,,,,
might,,lucky,,,,,,,,,,
be,,I,,,,,,,,,,
something,,got,,,,,,,,,,
useful,,it,,,,,,,,,,
.,,back,,,,,,,,,,
.,,.,,,.”,,,,,,,
.”,,”,,add,,EOS,,,,,,
“,,“,,,,BOS,,,,,,
But,,But,,,,,,,,,,
if,,will,,,,,,,,,,
we,,it,,,,,,,,,,
get,,cover,,,,,,,,,,
caught,,all,,,,,,,,,,
",",,three,,,,,,,,,,
you,,of,,,,,,,,,,
two,,us,,,,,,,,,,
will,,?,,,?”,,,,,,,
be,,”,,add,,,,,,,,
expelled,,said,,,,,,,,,,
",",,Ron,,,,,,,,,,
too,,.,,,,EOS,,,,,,
.”,,“,,,,BOS,,,,,,
“,,All,,,,,,,,,,
Not,,—,,,,,,,,,,
if,,all,,,,,,,,,,
I,,three,,,,,,,,,,
can,,of,,,,,,,,,,
help,,us,,,,,,,,,,
it,,?,,,?”,,,,,,,
",”",,”,,add,,EOS,,,,,,
said,,“,,,,BOS,,,,,,
Hennione,,Oh,,,,,,,,,,
grimly,,",",,,,,,,,,,
.,,come,,,,,,,,,,
“,,off,,,,,,,,,,
Flitwick,,it,,,,,,,,,,
told,,",",,,,,,,,,,
me,,you,,,,,,,,,,
in,,don’t,,,don,,,,,,,
secret,,,’,,,,,,,,,
that,,,t,,,,,,,,,
I,,think,,,,,,,,,,
got,,we’d,,,we,,,,,,,
a,,,’,,,,,,,,,
hundred,,,d,,,,,,,,,
and,,let,,,,,,,,,,
twelve,,you,,,,,,,,,,
percent,,go,,,,,,,,,,
on,,alone,,,,,,,,,,
his,,?,,,?”,,,,,,,
exam,,”,,add,,EOS,,,,,,
.,,“,,,,BOS,,,,,,
They,,Of,,,,,,,,,,
’,,course,,,,,,,,,,
re,,not,,,,,,,,,,
not,,",",,,",”",,,,,,,
throwing,,”,,add,,,,,,,,
me,,said,,,,,,,,,,
out,,Hermione,,,,,,,,,,
after,,briskly,,,,,,,,,,
that,,.,,,,EOS,,,,,,
.”,,“,,,,BOS,,,,,,
After,,How,,,,,,,,,,
dinner,,do,,,,,,,,,,
the,,you,,,,,,,,,,
three,,think,,,,,,,,,,
of,,you’d,,,you,,,,,,,
them,,,’,,,,,,,,,
sat,,,d,,,,,,,,,
nervously,,get,,,,,,,,,,
apart,,to,,,,,,,,,,
in,,the,,,,,,,,,,
the,,Stone,,,,,,,,,,
common,,without,,,,,,,,,,
room,,us,,,,,,,,,,
.,,?,,,,EOS,,,,,,
Nobody,,I’d,,,,BOS,,,,,,
bothered,,,’,,,,,,,,,
them,,,d,,,,,,,,,
;,,better,,,,,,,,,,
none,,go,,,,,,,,,,
of,,and,,,,,,,,,,
the,,look,,,,,,,,,,
Gryffindors,,through,,,,,,,,,,
had,,my,,,,,,,,,,
anything,,books,,,,,,,,,,
to,,",",,,,,,,,,,
say,,there,,,,,,,,,,
to,,might,,,,,,,,,,
Harry,,be,,,,,,,,,,
any,,something,,,,,,,,,,
more,,useful,,,,,,,,,,
",",,.,,,,,,,,,,
after,,.,,,,,,,,,,
all,,.,,,.”,,,,,,,
.,,”,,add,,EOS,,,,,,
This,,“,,,,BOS,,,,,,
was,,But,,,,,,,,,,
the,,if,,,,,,,,,,
first,,we,,,,,,,,,,
night,,get,,,,,,,,,,
he,,caught,,,,,,,,,,
hadn,,",",,,,,,,,,,
’,,you,,,,,,,,,,
t,,two,,,,,,,,,,
been,,will,,,,,,,,,,
upset,,be,,,,,,,,,,
by,,expelled,,,,,,,,,,
it,,",",,,,,,,,,,
.,,too,,,,,,,,,,
Hermione,,.,,,.”,,,,,,,
was,,”,,add,,EOS,,,,,,
skimming,,“,,,,BOS,,,,,,
through,,Not,,,,,,,,,,
all,,if,,,,,,,,,,
her,,I,,,,,,,,,,
notes,,can,,,,,,,,,,
",",,help,,,,,,,,,,
hoping,,it,,,,,,,,,,
to,,",",,,",”",,,,,,,
come,,”,,add,,,,,,,,
across,,said,,,,,,,,,,
one,,Hermione,,,Hennione,,,,,,,
of,,grimly,,,,,,,,,,
the,,.,,,,EOS,,,,,,
enchantments,,“,,,,BOS,,,,,,
they,,Flitwick,,,,,,,,,,
were,,told,,,,,,,,,,
about,,me,,,,,,,,,,
to,,in,,,,,,,,,,
try,,secret,,,,,,,,,,
to,,that,,,,,,,,,,
break,,I,,,,,,,,,,
.,,got,,,,,,,,,,
Harry,,a,,,,,,,,,,
and,,hundred,,,,,,,,,,
Ron,,and,,,,,,,,,,
didn,,twelve,,,,,,,,,,
’,,percent,,,,,,,,,,
t,,on,,,,,,,,,,
talk,,his,,,,,,,,,,
much,,exam,,,,,,,,,,
.,,.,,,,EOS,,,,,,
Both,,They’re,,,They,BOS,,,,,,
of,,,’,,,,,,,,,
them,,,re,,,,,,,,,
were,,not,,,,,,,,,,
thinking,,throwing,,,,,,,,,,
about,,me,,,,,,,,,,
what,,out,,,,,,,,,,
they,,after,,,,,,,,,,
were,,that,,,,,,,,,,
about,,.,,,.”,,,,,,,
to,,”,,add,,EOS,,,,,,
do,,After,,,,BOS,,,,,,
.,,dinner,,,,,,,,,,
Slowly,,the,,,,,,,,,,
",",,three,,,,,,,,,,
the,,of,,,,,,,,,,
room,,them,,,,,,,,,,
emptied,,sat,,,,,,,,,,
as,,nervously,,,,,,,,,,
people,,apart,,,,,,,,,,
drifted,,in,,,,,,,,,,
off,,the,,,,,,,,,,
to,,common,,,,,,,,,,
bed,,room,,,,,,,,,,
.,,.,,,,EOS,,,,,,
“,,Nobody,,,,BOS,,,,,,
Better,,bothered,,,,,,,,,,
get,,them,,,,,,,,,,
the,,;,,,,,,,,,,
cloak,,none,,,,,,,,,,
",”",,of,,,,,,,,,,
Ron,,the,,,,,,,,,,
muttered,,Gryffindors,,,,,,,,,,
",",,had,,,,,,,,,,
as,,anything,,,,,,,,,,
Lee,,to,,,,,,,,,,
Jordan,,say,,,,,,,,,,
finally,,to,,,,,,,,,,
left,,Harry,,,,,,,,,,
",",,any,,,,,,,,,,
stretching,,more,,,,,,,,,,
and,,",",,,,,,,,,,
yawning,,after,,,,,,,,,,
.,,all,,,,,,,,,,
Harry,,.,,,,EOS,,,,,,
ran,,This,,,,BOS,,,,,,
upstairs,,was,,,,,,,,,,
to,,the,,,,,,,,,,
their,,first,,,,,,,,,,
dark,,night,,,,,,,,,,
dormitory,,he,,,,,,,,,,
.,,hadn’t,,,hadn,,,,,,,
He,,,’,,,,,,,,,
pulled,,,t,,,,,,,,,
out,,been,,,,,,,,,,
the,,upset,,,,,,,,,,
cloak,,by,,,,,,,,,,
and,,it,,,,,,,,,,
then,,.,,,,EOS,,,,,,
his,,Hermione,,,,BOS,,,,,,
eyes,,was,,,,,,,,,,
fell,,skimming,,,,,,,,,,
on,,through,,,,,,,,,,
the,,all,,,,,,,,,,
flute,,her,,,,,,,,,,
Hagrid,,notes,,,,,,,,,,
had,,",",,,,,,,,,,
given,,hoping,,,,,,,,,,
him,,to,,,,,,,,,,
for,,come,,,,,,,,,,
Christmas,,across,,,,,,,,,,
.,,one,,,,,,,,,,
He,,of,,,,,,,,,,
pocketed,,the,,,,,,,,,,
it,,enchantments,,,,,,,,,,
to,,they,,,,,,,,,,
use,,were,,,,,,,,,,
on,,about,,,,,,,,,,
Fluffy,,to,,,,,,,,,,
—,,try,,,,,,,,,,
he,,to,,,,,,,,,,
didn,,break,,,,,,,,,,
’,,.,,,,EOS,,,,,,
t,,Harry,,,,BOS,,,,,,
feel,,and,,,,,,,,,,
much,,Ron,,,,,,,,,,
like,,didn’t,,,didn,,,,,,,
singing,,,’,,,,,,,,,
.,,,t,,,,,,,,,
He,,talk,,,,,,,,,,
ran,,much,,,,,,,,,,
back,,.,,,,EOS,,,,,,
down,,Both,,,,BOS,,,,,,
to,,of,,,,,,,,,,
the,,them,,,,,,,,,,
common,,were,,,,,,,,,,
room,,thinking,,,,,,,,,,
.,,about,,,,,,,,,,
“,,what,,,,,,,,,,
We,,they,,,,,,,,,,
’,,were,,,,,,,,,,
d,,about,,,,,,,,,,
better,,to,,,,,,,,,,
put,,do,,,,,,,,,,
the,,.,,,,EOS,,,,,,
cloak,,Slowly,,,,BOS,,,,,,
on,,",",,,,,,,,,,
here,,the,,,,,,,,,,
",",,room,,,,,,,,,,
and,,emptied,,,,,,,,,,
make,,as,,,,,,,,,,
sure,,people,,,,,,,,,,
it,,drifted,,,,,,,,,,
covers,,off,,,,,,,,,,
all,,to,,,,,,,,,,
three,,bed,,,,,,,,,,
of,,.,,,,EOS,,,,,,
us,,“,,,,BOS,,,,,,
-,,Better,,,,,,,,,,
if,,get,,,,,,,,,,
Filch,,the,,,,,,,,,,
spots,,cloak,,,,,,,,,,
one,,",",,,",”",,,,,,,
of,,”,,add,,,,,,,,
our,,Ron,,,,,,,,,,
feet,,muttered,,,,,,,,,,
wandering,,",",,,,,,,,,,
along,,as,,,,,,,,,,
on,,Lee,,,,,,,,,,
its,,Jordan,,,,,,,,,,
own,,finally,,,,,,,,,,
—,,left,,,,,,,,,,
”,,",",,,,,,,,,,
“,,stretching,,,,,,,,,,
What,,and,,,,,,,,,,
are,,yawning,,,,,,,,,,
you,,.,,,,EOS,,,,,,
doing,,Harry,,,,BOS,,,,,,
?”,,ran,,,,,,,,,,
said,,upstairs,,,,,,,,,,
a,,to,,,,,,,,,,
voice,,their,,,,,,,,,,
from,,dark,,,,,,,,,,
the,,dormitory,,,,,,,,,,
corner,,.,,,,EOS,,,,,,
of,,He,,,,BOS,,,,,,
the,,pulled,,,,,,,,,,
room,,out,,,,,,,,,,
.,,the,,,,,,,,,,
Neville,,cloak,,,,,,,,,,
appeared,,and,,,,,,,,,,
from,,then,,,,,,,,,,
behind,,his,,,,,,,,,,
an,,eyes,,,,,,,,,,
armchair,,fell,,,,,,,,,,
",",,on,,,,,,,,,,
clutching,,the,,,,,,,,,,
Trevor,,flute,,,,,,,,,,
the,,Hagrid,,,,,,,,,,
toad,,had,,,,,,,,,,
",",,given,,,,,,,,,,
who,,him,,,,,,,,,,
looked,,for,,,,,,,,,,
as,,Christmas,,,,,,,,,,
though,,.,,,,EOS,,,,,,
he,,He,,,,BOS,,,,,,
’,,pocketed,,,,,,,,,,
d,,it,,,,,,,,,,
been,,to,,,,,,,,,,
making,,use,,,,,,,,,,
another,,on,,,,,,,,,,
bid,,Fluffy,,,,,,,,,,
for,,—,,,,,,,,,,
freedom,,he,,,,,,,,,,
.,,didn’t,,,didn,,,,,,,
“,,,’,,,,,,,,,
Nothing,,,t,,,,,,,,,
",",,feel,,,,,,,,,,
Neville,,much,,,,,,,,,,
",",,like,,,,,,,,,,
nothing,,singing,,,,,,,,,,
",”",,.,,,,EOS,,,,,,
said,,He,,,,BOS,,,,,,
Harry,,ran,,,,,,,,,,
",",,back,,,,,,,,,,
hurriedly,,down,,,,,,,,,,
putting,,to,,,,,,,,,,
the,,the,,,,,,,,,,
cloak,,common,,,,,,,,,,
behind,,room,,,,,,,,,,
his,,.,,,,EOS,,,,,,
back,,“,,,,BOS,,,,,,
.,,We’d,,,We,,,,,,,
Neville,,,’,,,,,,,,,
stared,,,d,,,,,,,,,
at,,better,,,,,,,,,,
their,,put,,,,,,,,,,
guilty,,the,,,,,,,,,,
faces,,cloak,,,,,,,,,,
.,,on,,,,,,,,,,
“,,here,,,,,,,,,,
You,,",",,,,,,,,,,
’,,and,,,,,,,,,,
re,,make,,,,,,,,,,
going,,sure,,,,,,,,,,
out,,it,,,,,,,,,,
again,,covers,,,,,,,,,,
",”",,all,,,,,,,,,,
he,,three,,,,,,,,,,
said,,of,,,,,,,,,,
.,,us,,,,,,,,,,
“,,-,,,,,,,,,,
No,,if,,,,,,,,,,
",",,Filch,,,,,,,,,,
no,,spots,,,,,,,,,,
",",,one,,,,,,,,,,
no,,of,,,,,,,,,,
",”",,our,,,,,,,,,,
said,,feet,,,,,,,,,,
Hermione,,wandering,,,,,,,,,,
.,,along,,,,,,,,,,
“,,on,,,,,,,,,,
No,,its,,,,,,,,,,
",",,own,,,,,,,,,,
we,,—,,,,,,,,,,
’,,”,,,,EOS,,,,,,
re,,“,,,,BOS,,,,,,
not,,What,,,,,,,,,,
.,,are,,,,,,,,,,
Why,,you,,,,,,,,,,
don,,doing,,,,,,,,,,
’,,?,,,?”,,,,,,,
t,,”,,add,,,,,,,,
you,,said,,,,,,,,,,
go,,a,,,,,,,,,,
to,,voice,,,,,,,,,,
bed,,from,,,,,,,,,,
",",,the,,,,,,,,,,
Neville,,corner,,,,,,,,,,
?”,,of,,,,,,,,,,
Harry,,the,,,,,,,,,,
looked,,room,,,,,,,,,,
at,,.,,,,EOS,,,,,,
the,,Neville,,,,BOS,,,,,,
grandfather,,appeared,,,,,,,,,,
clock,,from,,,,,,,,,,
by,,behind,,,,,,,,,,
the,,an,,,,,,,,,,
door,,armchair,,,,,,,,,,
.,,",",,,,,,,,,,
They,,clutching,,,,,,,,,,
couldn,,Trevor,,,,,,,,,,
’,,the,,,,,,,,,,
t,,toad,,,,,,,,,,
afford,,",",,,,,,,,,,
to,,who,,,,,,,,,,
waste,,looked,,,,,,,,,,
any,,as,,,,,,,,,,
more,,though,,,,,,,,,,
time,,he’d,,,he,,,,,,,
",",,,’,,,,,,,,,
Snape,,,d,,,,,,,,,
might,,been,,,,,,,,,,
even,,making,,,,,,,,,,
now,,another,,,,,,,,,,
be,,bid,,,,,,,,,,
playing,,for,,,,,,,,,,
Fluffy,,freedom,,,,,,,,,,
to,,.,,,,EOS,,,,,,
sleep,,“,,,,BOS,,,,,,
.,,Nothing,,,,,,,,,,
“,,",",,,,,,,,,,
You,,Neville,,,,,,,,,,
can,,",",,,,,,,,,,
’,,nothing,,,,,,,,,,
t,,",",,,",”",,,,,,,
go,,”,,add,,,,,,,,
out,,said,,,,,,,,,,
",”",,Harry,,,,,,,,,,
said,,",",,,,,,,,,,
Neville,,hurriedly,,,,,,,,,,
",",,putting,,,,,,,,,,
“,,the,,,,,,,,,,
you,,cloak,,,,,,,,,,
’,,behind,,,,,,,,,,
ll,,his,,,,,,,,,,
be,,back,,,,,,,,,,
caught,,.,,,,EOS,,,,,,
again,,Neville,,,,BOS,,,,,,
.,,stared,,,,,,,,,,
Gryffindor,,at,,,,,,,,,,
will,,their,,,,,,,,,,
be,,guilty,,,,,,,,,,
in,,faces,,,,,,,,,,
even,,.,,,,EOS,,,,,,
more,,“,,,,BOS,,,,,,
trouble,,You’re,,,You,,,,,,,
.”,,,’,,,,,,,,,
“,,,re,,,,,,,,,
You,,going,,,,,,,,,,
don,,out,,,,,,,,,,
’,,again,,,,,,,,,,
t,,",",,,",”",,,,,,,
understand,,”,,add,,,,,,,,
",”",,he,,,,,,,,,,
said,,said,,,,,,,,,,
Harry,,.,,,,EOS,,,,,,
",",,“,,,,BOS,,,,,,
“,,No,,,,,,,,,,
this,,",",,,,,,,,,,
is,,no,,,,,,,,,,
important,,",",,,,,,,,,,
.”,,no,,,,,,,,,,
But,,",",,,",”",,,,,,,
Neville,,”,,add,,,,,,,,
was,,said,,,,,,,,,,
clearly,,Hermione,,,,,,,,,,
steeling,,.,,,,EOS,,,,,,
himself,,“,,,,BOS,,,,,,
to,,No,,,,,,,,,,
do,,",",,,,,,,,,,
something,,we’re,,,we,,,,,,,
desperate,,,’,,,,,,,,,
.,,,re,,,,,,,,,
“,,not,,,,,,,,,,
I,,.,,,,EOS,,,,,,
won,,Why,,,,BOS,,,,,,
’,,don’t,,,don,,,,,,,
t,,,’,,,,,,,,,
let,,,t,,,,,,,,,
you,,you,,,,,,,,,,
do,,go,,,,,,,,,,
it,,to,,,,,,,,,,
",”",,bed,,,,,,,,,,
he,,",",,,,,,,,,,
said,,Neville,,,,,,,,,,
",",,?,,,?”,,,,,,,
hurrying,,”,,add,,EOS,,,,,,
to,,Harry,,,,BOS,,,,,,
stand,,looked,,,,,,,,,,
in,,at,,,,,,,,,,
front,,the,,,,,,,,,,
of,,grandfather,,,,,,,,,,
the,,clock,,,,,,,,,,
portrait,,by,,,,,,,,,,
hole,,the,,,,,,,,,,
.,,door,,,,,,,,,,
“,,.,,,,EOS,,,,,,
I,,They,,,,BOS,,,,,,
’,,couldn’t,,,couldn,,,,,,,
ll,,,’,,,,,,,,,
—,,,t,,,,,,,,,
I,,afford,,,,,,,,,,
’,,to,,,,,,,,,,
ll,,waste,,,,,,,,,,
fight,,any,,,,,,,,,,
you,,more,,,,,,,,,,
!”,,time,,,,,,,,,,
“,,",",,,,,,,,,,
Neville,,Snape,,,,,,,,,,
",",,might,,,,,,,,,,
“,,even,,,,,,,,,,
Ron,,now,,,,,,,,,,
exploded,,be,,,,,,,,,,
",",,playing,,,,,,,,,,
“,,Fluffy,,,,,,,,,,
get,,to,,,,,,,,,,
away,,sleep,,,,,,,,,,
from,,.,,,,EOS,,,,,,
that,,“,,,,BOS,,,,,,
hole,,You,,,,,,,,,,
and,,can’t,,,can,,,,,,,
don,,,’,,,,,,,,,
’,,,t,,,,,,,,,
t,,go,,,,,,,,,,
be,,out,,,,,,,,,,
an,,",",,,",”",,,,,,,
idiot,,”,,add,,,,,,,,
—,,said,,,,,,,,,,
”,,Neville,,,,,,,,,,
“,,",",,,,,,,,,,
Don,,“,,,,,,,,,,
’,,you’ll,,,you,,,,,,,
t,,,’,,,,,,,,,
you,,,ll,,,,,,,,,
call,,be,,,,,,,,,,
me,,caught,,,,,,,,,,
an,,again,,,,,,,,,,
idiot,,.,,,,EOS,,,,,,
!”,,Gryffindor,,,,BOS,,,,,,
said,,will,,,,,,,,,,
Neville,,be,,,,,,,,,,
.,,in,,,,,,,,,,
“,,even,,,,,,,,,,
I,,more,,,,,,,,,,
don,,trouble,,,,,,,,,,
’,,.,,,.”,,,,,,,
t,,”,,add,,EOS,,,,,,
think,,“,,,,BOS,,,,,,
you,,You,,,,,,,,,,
should,,don’t,,,don,,,,,,,
be,,,’,,,,,,,,,
breaking,,,t,,,,,,,,,
any,,understand,,,,,,,,,,
more,,",",,,",”",,,,,,,
rules,,”,,add,,,,,,,,
!,,said,,,,,,,,,,
And,,Harry,,,,,,,,,,
you,,",",,,,,,,,,,
were,,“,,,,,,,,,,
the,,this,,,,,,,,,,
one,,is,,,,,,,,,,
who,,important,,,,,,,,,,
told,,.,,,.”,,,,,,,
me,,”,,add,,EOS,,,,,,
to,,But,,,,BOS,,,,,,
stand,,Neville,,,,,,,,,,
up,,was,,,,,,,,,,
to,,clearly,,,,,,,,,,
people,,steeling,,,,,,,,,,
!”,,himself,,,,,,,,,,
“,,to,,,,,,,,,,
Yes,,do,,,,,,,,,,
",",,something,,,,,,,,,,
but,,desperate,,,,,,,,,,
not,,.,,,,EOS,,,,,,
to,,“,,,,BOS,,,,,,
us,,I,,,,,,,,,,
”,,won’t,,,won,,,,,,,
said,,,’,,,,,,,,,
Ron,,,t,,,,,,,,,
in,,let,,,,,,,,,,
exasperation,,you,,,,,,,,,,
.,,do,,,,,,,,,,
“,,it,,,,,,,,,,
Neville,,",",,,",”",,,,,,,
",",,”,,add,,,,,,,,
you,,he,,,,,,,,,,
don,,said,,,,,,,,,,
’,,",",,,,,,,,,,
t,,hurrying,,,,,,,,,,
know,,to,,,,,,,,,,
what,,stand,,,,,,,,,,
you,,in,,,,,,,,,,
’,,front,,,,,,,,,,
re,,of,,,,,,,,,,
doing,,the,,,,,,,,,,
.”,,portrait,,,,,,,,,,
He,,hole,,,,,,,,,,
took,,.,,,,EOS,,,,,,
a,,“,,,,BOS,,,,,,
step,,I’ll,,,I,,,,,,,
forward,,,’,,,,,,,,,
and,,,ll,,,,,,,,,
Neville,,—,,,,,,,,,,
dropped,,I’ll,,,I,,,,,,,
Trevor,,,’,,,,,,,,,
the,,,ll,,,,,,,,,
toad,,fight,,,,,,,,,,
",",,you,,,,,,,,,,
who,,!,,,!”,,,,,,,
